EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-14.268,-48.212,54.367,1.499,-97.819,38.924,15.705,-6.970,-0.031,0.989,-0.210,0.885,-0.702,-0.458,80.000,39796.000,1.000
-14.931,-36.849,43.786,3.080,-91.563,34.458,9.622,-4.880,-0.034,0.989,-0.209,0.885,-0.824,-0.366,80.000,39797.000,1.000
-14.629,-21.805,32.296,5.546,-80.446,28.566,4.505,-2.568,-0.034,0.990,-0.214,0.916,-0.702,-0.366,80.000,39798.000,1.000
-14.333,-5.478,19.225,8.113,-65.707,22.380,0.427,-0.923,-0.034,0.988,-0.214,0.916,-0.732,-0.305,80.000,39799.000,1.000
-15.163,9.557,3.319,9.509,-48.844,16.267,-3.308,-0.591,-0.034,0.990,-0.211,1.007,-0.854,-0.244,80.000,39800.000,1.000
-18.047,20.960,-16.471,8.577,-32.215,9.797,-8.275,-1.649,-0.035,0.989,-0.211,1.007,-1.007,-0.214,80.000,39801.000,1.000
-22.685,27.521,-38.873,5.578,-17.974,2.690,-15.131,-3.608,-0.035,0.990,-0.212,1.007,-1.038,-0.244,80.000,39802.000,1.000
-28.510,28.704,-61.301,1.426,-8.329,-4.630,-24.038,-6.679,-0.033,0.990,-0.208,0.977,-0.946,-0.214,80.000,39803.000,1.000
-34.048,25.541,-79.587,-2.234,-3.876,-10.290,-33.381,-10.448,-0.035,0.989,-0.213,0.977,-1.038,-0.122,80.000,39804.000,1.000
-37.614,20.014,-89.507,-4.208,-3.857,-11.854,-40.680,-13.026,-0.036,0.987,-0.209,1.007,-1.007,-0.031,80.000,39805.000,1.000
-38.753,13.328,-89.318,-4.685,-7.811,-8.240,-44.851,-12.272,-0.035,0.987,-0.208,1.007,-1.007,0.061,80.000,39806.000,1.000
-37.788,5.878,-79.565,-4.245,-15.205,-0.346,-45.891,-7.237,-0.037,0.988,-0.206,1.099,-1.099,0.000,80.000,39807.000,1.000
-35.915,-2.640,-63.581,-3.758,-26.067,9.477,-45.370,0.718,-0.034,0.987,-0.207,1.099,-1.160,0.000,80.000,39808.000,1.000
-33.816,-11.870,-45.368,-3.187,-39.497,19.088,-44.444,9.141,-0.032,0.986,-0.213,1.068,-1.251,-0.122,80.000,39809.000,1.000
-31.810,-20.903,-28.796,-2.070,-53.569,27.200,-43.613,15.053,-0.032,0.988,-0.212,1.099,-1.160,-0.061,80.000,39810.000,1.000
-30.433,-29.017,-17.665,-0.407,-66.650,33.180,-43.564,15.979,-0.034,0.987,-0.210,1.007,-1.160,-0.122,80.000,39811.000,1.000
-29.811,-35.633,-13.878,1.690,-77.446,36.873,-44.178,12.354,-0.034,0.985,-0.211,1.038,-1.190,-0.153,80.000,39812.000,1.000
-30.485,-41.208,-17.958,3.289,-86.295,37.926,-45.663,7.030,-0.032,0.987,-0.210,1.129,-1.282,-0.092,80.000,39813.000,1.000
-32.294,-46.114,-28.016,3.759,-93.683,36.107,-47.687,3.151,-0.032,0.986,-0.213,1.251,-1.190,-0.275,80.000,39814.000,1.000
-34.242,-49.978,-40.399,3.008,-99.514,31.449,-49.688,1.464,-0.031,0.985,-0.213,1.190,-1.343,-0.275,80.000,39815.000,1.000
-35.466,-52.182,-51.730,1.246,-103.720,24.141,-51.764,0.212,-0.032,0.985,-0.208,1.160,-1.068,-0.366,80.000,39816.000,1.000
-35.458,-52.279,-59.544,-0.753,-105.872,14.773,-53.518,-2.143,-0.033,0.984,-0.212,1.282,-1.068,-0.397,80.000,39817.000,1.000
-35.136,-51.012,-64.545,-2.906,-106.422,4.270,-54.887,-5.655,-0.032,0.984,-0.211,1.251,-1.068,-0.458,80.000,39818.000,1.000
-35.350,-49.193,-69.203,-5.071,-105.536,-5.735,-55.158,-8.681,-0.032,0.985,-0.212,1.282,-1.099,-0.488,80.000,39819.000,1.000
-36.262,-47.351,-75.985,-6.889,-102.755,-13.512,-53.652,-9.630,-0.032,0.983,-0.214,1.556,-1.221,-0.549,80.000,39820.000,1.000
-37.640,-45.935,-86.300,-8.094,-97.763,-18.167,-50.891,-8.163,-0.032,0.984,-0.214,1.556,-0.946,-0.671,80.000,39821.000,1.000
-38.385,-44.513,-98.772,-8.082,-90.032,-19.704,-47.220,-4.921,-0.032,0.985,-0.211,1.556,-0.885,-0.641,80.000,39822.000,1.000
-37.912,-42.514,-111.020,-6.923,-80.320,-19.182,-43.459,-2.029,-0.031,0.985,-0.213,1.587,-0.977,-0.671,80.000,39823.000,1.000
-36.001,-39.456,-120.191,-4.731,-70.019,-17.930,-39.866,-1.242,-0.033,0.987,-0.212,1.617,-1.129,-0.763,80.000,39824.000,1.000
-33.157,-35.804,-124.451,-1.912,-61.045,-16.885,-36.402,-2.123,-0.033,0.986,-0.215,1.770,-1.099,-0.885,80.000,39825.000,1.000
-30.642,-33.183,-124.350,0.601,-55.800,-16.308,-33.532,-2.345,-0.037,0.986,-0.215,1.740,-0.946,-0.854,80.000,39826.000,1.000
-28.931,-32.904,-121.143,2.436,-55.122,-15.623,-31.063,0.321,-0.036,0.988,-0.216,1.709,-0.854,-0.824,80.000,39827.000,1.000
-28.159,-35.799,-116.731,3.255,-58.650,-14.092,-29.286,5.503,-0.034,0.989,-0.216,1.678,-0.854,-0.824,80.000,39828.000,1.000
-27.951,-41.640,-112.030,3.170,-64.674,-11.106,-28.311,11.171,-0.036,0.988,-0.214,1.648,-0.885,-0.824,80.000,39829.000,1.000
-28.232,-49.668,-106.906,2.253,-71.568,-6.742,-28.274,15.182,-0.037,0.990,-0.214,1.648,-0.854,-0.885,80.000,39830.000,1.000
-29.462,-59.036,-100.783,0.425,-79.115,-1.687,-29.671,16.422,-0.036,0.989,-0.215,1.648,-0.977,-0.916,80.000,39831.000,1.000
-31.269,-68.141,-91.629,-1.538,-87.135,3.648,-31.846,15.491,-0.035,0.988,-0.212,1.648,-0.946,-0.854,80.000,39832.000,1.000
-33.270,-75.635,-78.283,-3.088,-95.819,8.846,-34.368,13.262,-0.035,0.990,-0.212,1.526,-0.977,-0.854,80.000,39833.000,1.000
-34.842,-80.574,-61.359,-3.881,-104.733,13.403,-36.729,10.328,-0.037,0.990,-0.208,1.434,-1.129,-0.793,80.000,39834.000,1.000
-35.655,-82.842,-43.902,-4.192,-112.993,16.839,-38.784,6.320,-0.036,0.991,-0.213,1.465,-1.190,-0.763,80.000,39835.000,1.000
-36.097,-83.027,-30.686,-4.826,-120.031,19.029,-41.200,0.653,-0.036,0.988,-0.214,1.282,-1.221,-0.580,80.000,39836.000,1.000
-36.298,-81.196,-24.668,-5.887,-124.738,20.347,-43.833,-5.443,-0.037,0.989,-0.214,1.190,-1.251,-0.610,80.000,39837.000,1.000
-36.829,-77.564,-26.551,-7.392,-126.709,20.769,-46.824,-9.879,-0.038,0.989,-0.216,1.221,-1.190,-0.641,80.000,39838.000,1.000
-37.770,-72.297,-34.016,-8.734,-125.606,19.987,-49.932,-10.948,-0.037,0.988,-0.216,1.221,-1.160,-0.549,80.000,39839.000,1.000
-38.788,-65.751,-43.319,-9.355,-121.222,17.617,-52.741,-8.565,-0.035,0.990,-0.213,1.160,-1.251,-0.458,80.000,39840.000,1.000
-39.809,-58.758,-51.983,-9.501,-114.113,13.496,-55.331,-4.419,-0.036,0.993,-0.216,1.160,-1.343,-0.427,80.000,39841.000,1.000
-40.196,-51.703,-58.554,-9.255,-104.297,8.459,-57.006,-0.562,-0.037,0.991,-0.214,1.068,-1.343,-0.397,80.000,39842.000,1.000
-39.538,-44.961,-63.389,-8.890,-92.084,3.888,-57.658,1.076,-0.036,0.989,-0.214,0.977,-1.373,-0.275,80.000,39843.000,1.000
-37.498,-38.757,-67.114,-8.260,-78.028,0.896,-57.418,-0.206,-0.037,0.989,-0.213,0.885,-1.373,-0.275,80.000,39844.000,1.000
-34.512,-33.672,-69.968,-7.264,-63.761,-0.563,-56.807,-3.729,-0.036,0.990,-0.215,0.732,-1.465,-0.275,80.000,39845.000,1.000
-31.958,-30.649,-71.941,-6.198,-52.033,-1.470,-56.663,-7.497,-0.035,0.988,-0.218,0.763,-1.404,-0.244,80.000,39846.000,1.000
-30.490,-29.662,-71.587,-4.855,-44.024,-2.510,-56.219,-8.653,-0.034,0.988,-0.218,0.671,-1.343,-0.183,80.000,39847.000,1.000
-30.251,-30.182,-68.030,-3.354,-39.626,-3.906,-54.647,-5.916,-0.035,0.988,-0.217,0.549,-1.404,-0.183,80.000,39848.000,1.000
-30.352,-31.265,-61.308,-1.748,-37.742,-5.399,-51.407,0.203,-0.033,0.988,-0.214,0.641,-1.312,-0.122,80.000,39849.000,1.000
-29.737,-32.460,-52.729,-0.267,-37.515,-6.767,-46.893,7.745,-0.035,0.988,-0.213,0.610,-1.373,-0.183,80.000,39850.000,1.000
-28.177,-34.214,-44.858,0.550,-38.971,-8.107,-42.434,13.873,-0.036,0.988,-0.214,0.519,-1.343,-0.092,80.000,39851.000,1.000
-25.423,-36.536,-39.331,0.741,-41.394,-9.444,-38.166,16.527,-0.033,0.990,-0.216,0.458,-1.373,-0.061,80.000,39852.000,1.000
-21.879,-39.223,-37.418,0.091,-44.275,-11.036,-34.068,15.009,-0.033,0.989,-0.214,0.519,-1.312,-0.092,80.000,39853.000,1.000
-17.840,-41.659,-38.916,-1.149,-47.142,-12.957,-29.626,10.928,-0.035,0.989,-0.216,0.458,-1.312,-0.122,80.000,39854.000,1.000
-13.516,-43.371,-42.031,-2.346,-50.017,-14.779,-24.293,6.999,-0.034,0.987,-0.213,0.427,-1.282,-0.122,80.000,39855.000,1.000
-9.396,-44.507,-44.615,-3.193,-53.780,-15.793,-18.389,4.762,-0.033,0.987,-0.215,0.427,-1.343,-0.031,80.000,39856.000,1.000
-5.347,-45.094,-44.054,-3.335,-58.235,-15.341,-11.906,3.975,-0.035,0.987,-0.213,0.427,-1.160,0.031,80.000,39857.000,1.000
-1.465,-45.485,-39.328,-3.078,-62.633,-13.615,-5.412,2.687,-0.035,0.984,-0.216,0.427,-1.190,0.031,80.000,39858.000,1.000
2.325,-45.723,-30.763,-2.589,-65.682,-11.341,0.938,-0.271,-0.032,0.985,-0.218,0.458,-1.160,-0.092,80.000,39859.000,1.000
5.929,-45.744,-20.006,-2.003,-66.621,-9.429,7.289,-3.849,-0.034,0.986,-0.218,0.458,-1.282,-0.092,80.000,39860.000,1.000
8.771,-45.776,-9.941,-1.610,-65.970,-8.645,13.336,-5.783,-0.033,0.986,-0.214,0.519,-1.007,-0.153,80.000,39861.000,1.000
10.997,-45.346,-2.344,-0.991,-63.675,-9.026,19.493,-4.421,-0.033,0.986,-0.214,0.610,-1.007,-0.183,80.000,39862.000,1.000
12.787,-43.445,1.705,0.005,-59.527,-10.237,25.603,-0.595,-0.036,0.986,-0.212,0.580,-1.038,-0.153,80.000,39863.000,1.000
14.609,-38.459,2.457,1.483,-52.952,-11.652,31.579,3.862,-0.034,0.985,-0.213,0.580,-0.977,-0.122,80.000,39864.000,1.000
16.454,-29.642,0.815,3.085,-44.029,-12.874,37.232,7.667,-0.035,0.987,-0.214,0.580,-0.946,-0.275,80.000,39865.000,1.000
17.561,-18.175,-2.712,3.922,-34.248,-14.147,41.586,10.403,-0.034,0.988,-0.215,0.641,-0.885,-0.305,80.000,39866.000,1.000
18.133,-5.658,-6.569,3.892,-24.346,-15.878,44.355,12.581,-0.035,0.988,-0.218,0.641,-0.977,-0.397,80.000,39867.000,1.000
18.485,6.266,-9.397,2.982,-14.647,-18.483,45.007,14.411,-0.034,0.989,-0.216,0.641,-0.793,-0.397,80.000,39868.000,1.000
18.689,16.449,-10.050,1.518,-5.168,-21.872,43.556,15.695,-0.033,0.988,-0.212,0.580,-0.824,-0.397,80.000,39869.000,1.000
18.268,24.097,-7.978,-0.132,3.422,-25.446,40.626,15.511,-0.031,0.987,-0.213,0.641,-0.610,-0.397,80.000,39870.000,1.000
16.807,29.078,-3.558,-1.659,9.772,-28.187,36.954,12.929,-0.032,0.990,-0.214,0.549,-0.641,-0.427,80.000,39871.000,1.000
15.334,32.757,3.353,-2.083,14.353,-28.761,34.244,8.745,-0.033,0.987,-0.216,0.549,-0.610,-0.427,80.000,39872.000,1.000
14.726,36.250,11.917,-1.071,18.554,-26.711,33.120,4.435,-0.034,0.985,-0.214,0.793,-0.580,-0.427,80.000,39873.000,1.000
15.524,39.901,20.880,1.364,23.571,-22.344,33.547,1.486,-0.033,0.983,-0.215,0.885,-0.610,-0.488,80.000,39874.000,1.000
17.719,43.375,28.986,4.720,28.402,-16.159,35.155,1.040,-0.034,0.985,-0.214,0.885,-0.549,-0.519,80.000,39875.000,1.000
20.445,45.989,34.655,7.702,29.503,-8.950,36.733,3.353,-0.036,0.985,-0.213,0.946,-0.549,-0.458,80.000,39876.000,1.000
22.967,47.618,37.399,9.353,24.802,-1.946,37.455,7.713,-0.035,0.985,-0.215,1.007,-0.580,-0.427,80.000,39877.000,1.000
24.303,48.069,37.060,9.020,15.076,3.190,36.194,12.312,-0.033,0.984,-0.215,1.007,-0.580,-0.458,80.000,39878.000,1.000
24.601,47.735,34.957,7.422,4.029,5.671,33.023,15.873,-0.036,0.984,-0.217,1.160,-0.519,-0.427,80.000,39879.000,1.000
25.182,47.580,33.609,6.109,-4.338,6.186,29.266,17.776,-0.035,0.984,-0.217,1.068,-0.488,-0.336,80.000,39880.000,1.000
27.089,48.220,34.901,6.092,-8.769,6.249,25.980,17.559,-0.036,0.983,-0.218,1.129,-0.580,-0.336,80.000,39881.000,1.000
30.643,49.612,40.214,7.615,-10.097,7.334,24.128,15.501,-0.036,0.984,-0.216,1.190,-0.732,-0.397,80.000,39882.000,1.000
34.421,50.076,48.876,9.230,-10.929,9.633,23.009,11.923,-0.037,0.985,-0.215,1.251,-0.671,-0.427,80.000,39883.000,1.000
37.015,47.808,59.242,9.523,-13.234,12.298,21.624,7.329,-0.037,0.985,-0.214,1.221,-0.763,-0.488,80.000,39884.000,1.000
38.008,42.364,69.563,8.279,-17.135,14.323,19.686,2.436,-0.035,0.984,-0.218,1.251,-0.824,-0.519,80.000,39885.000,1.000
37.505,34.904,77.935,6.129,-21.553,15.395,17.336,-1.571,-0.034,0.985,-0.216,1.251,-0.916,-0.732,80.000,39886.000,1.000
36.511,28.150,83.791,4.341,-24.157,16.304,15.982,-2.774,-0.034,0.986,-0.216,1.404,-0.885,-0.702,80.000,39887.000,1.000
35.657,24.356,86.745,3.267,-23.791,17.777,16.373,-0.280,-0.032,0.984,-0.216,1.465,-0.977,-0.671,80.000,39888.000,1.000
35.332,24.498,87.071,2.907,-21.237,19.820,18.705,5.362,-0.033,0.986,-0.214,1.282,-0.824,-0.580,80.000,39889.000,1.000
35.398,27.804,85.458,3.132,-20.128,21.510,22.462,11.973,-0.033,0.987,-0.213,1.282,-0.732,-0.580,80.000,39890.000,1.000
35.095,32.159,82.079,3.609,-26.102,21.373,26.031,16.539,-0.033,0.990,-0.215,1.190,-0.671,-0.549,80.000,39891.000,1.000
34.483,35.994,77.828,4.564,-41.247,18.586,28.538,17.437,-0.031,0.990,-0.215,1.221,-0.641,-0.549,80.000,39892.000,1.000
33.843,38.463,73.313,5.744,-62.254,13.431,29.299,14.617,-0.032,0.988,-0.213,1.068,-0.641,-0.458,80.000,39893.000,1.000
33.885,39.766,69.485,6.864,-81.618,7.412,28.756,9.635,-0.033,0.987,-0.217,1.007,-0.519,-0.458,80.000,39894.000,1.000
34.948,40.167,67.196,7.676,-91.613,2.162,28.085,4.709,-0.038,0.984,-0.219,1.038,-0.458,-0.427,80.000,39895.000,1.000
36.200,39.162,65.796,7.847,-88.428,-1.642,27.721,1.432,-0.041,0.981,-0.220,1.099,-0.519,-0.427,80.000,39896.000,1.000
36.783,36.640,64.150,7.645,-73.089,-4.084,27.983,0.402,-0.044,0.980,-0.219,1.099,-0.671,-0.519,80.000,39897.000,1.000
35.383,32.648,59.882,6.817,-52.024,-5.889,27.887,0.834,-0.044,0.980,-0.223,1.282,-0.793,-0.641,80.000,39898.000,1.000
31.084,27.202,50.676,5.179,-33.286,-7.724,26.225,1.844,-0.043,0.982,-0.221,1.282,-0.885,-0.671,80.000,39899.000,1.000
23.806,19.702,35.265,2.884,-22.542,-9.908,22.019,2.398,-0.041,0.985,-0.223,1.373,-1.099,-0.671,80.000,39900.000,1.000
14.444,9.359,14.019,0.213,-21.721,-12.175,14.610,1.083,-0.040,0.986,-0.223,1.404,-1.129,-0.671,80.000,39901.000,1.000
5.454,-3.131,-8.988,-1.806,-28.847,-13.053,5.857,-2.284,-0.039,0.986,-0.222,1.312,-1.160,-0.580,80.000,39902.000,1.000
-1.181,-16.243,-27.958,-2.470,-41.368,-10.871,-1.282,-6.602,-0.038,0.987,-0.221,1.343,-1.190,-0.610,80.000,39903.000,1.000
-4.507,-28.091,-37.255,-1.271,-56.825,-5.313,-4.083,-10.082,-0.040,0.986,-0.221,1.343,-1.251,-0.671,80.000,39904.000,1.000
-5.094,-37.578,-34.017,1.430,-72.284,1.595,-2.036,-11.633,-0.039,0.984,-0.220,1.465,-1.251,-0.610,80.000,39905.000,1.000
-5.010,-45.054,-20.058,4.035,-84.931,6.839,2.360,-11.139,-0.040,0.987,-0.222,1.617,-1.373,-0.580,80.000,39906.000,1.000
-5.823,-50.990,0.222,5.372,-92.814,9.162,6.480,-8.462,-0.040,0.988,-0.220,1.587,-1.404,-0.610,80.000,39907.000,1.000
-8.693,-56.032,20.831,4.771,-97.431,9.327,8.060,-4.019,-0.040,0.991,-0.220,1.587,-1.282,-0.610,80.000,39908.000,1.000
-14.044,-60.857,36.932,2.473,-101.867,8.758,6.296,1.394,-0.038,0.992,-0.218,1.526,-1.312,-0.671,80.000,39909.000,1.000
-22.018,-66.497,46.146,-1.198,-107.529,7.681,1.319,6.046,-0.038,0.991,-0.219,1.465,-1.312,-0.580,80.000,39910.000,1.000
-32.338,-73.751,48.229,-6.017,-113.369,4.835,-6.783,7.323,-0.039,0.993,-0.215,1.282,-1.251,-0.610,80.000,39911.000,1.000
-42.651,-81.443,45.752,-10.374,-116.727,-0.747,-16.540,4.165,-0.038,0.994,-0.214,1.221,-1.251,-0.488,80.000,39912.000,1.000
-50.220,-87.680,41.270,-12.591,-116.963,-8.835,-26.612,-1.717,-0.038,0.994,-0.219,1.190,-1.282,-0.397,80.000,39913.000,1.000
-53.293,-91.056,36.254,-11.797,-114.708,-17.803,-35.917,-6.219,-0.035,0.992,-0.217,1.160,-1.221,-0.366,80.000,39914.000,1.000
-52.219,-91.581,30.699,-8.693,-109.627,-25.682,-44.065,-6.314,-0.031,0.991,-0.216,1.129,-1.251,-0.214,80.000,39915.000,1.000
-49.487,-90.774,22.790,-5.418,-100.738,-31.765,-52.038,-2.649,-0.031,0.991,-0.216,1.038,-0.977,-0.061,80.000,39916.000,1.000
-47.435,-90.074,10.930,-3.602,-87.382,-36.866,-60.288,1.870,-0.031,0.989,-0.217,1.068,-0.763,0.122,80.000,39917.000,1.000
-47.656,-90.618,-6.478,-4.011,-71.475,-42.516,-68.991,4.040,-0.031,0.988,-0.221,1.038,-0.610,0.275,80.000,39918.000,1.000
-49.872,-92.580,-29.977,-5.611,-55.773,-49.011,-77.230,2.812,-0.030,0.988,-0.219,1.007,-0.397,0.549,80.000,39919.000,1.000
-52.483,-95.567,-59.590,-6.430,-41.676,-55.043,-83.794,-0.772,-0.029,0.988,-0.217,1.038,-0.214,0.671,80.000,39920.000,1.000
-54.322,-99.415,-96.421,-5.440,-29.051,-59.281,-88.921,-5.484,-0.029,0.987,-0.213,1.068,-0.092,0.824,80.000,39921.000,1.000
-54.825,-103.593,-140.487,-2.837,-16.167,-61.526,-93.109,-10.379,-0.031,0.989,-0.213,0.977,-0.153,1.007,80.000,39922.000,1.000
-54.730,-107.633,-189.181,-0.546,-2.331,-62.779,-97.355,-14.836,-0.030,0.990,-0.212,0.946,0.092,1.160,80.000,39923.000,1.000
-54.556,-110.641,-235.254,-0.234,11.803,-63.674,-101.680,-17.758,-0.034,0.990,-0.208,0.916,0.305,1.221,80.000,39924.000,1.000
-54.018,-111.711,-268.717,-2.114,24.484,-63.914,-105.049,-18.432,-0.035,0.988,-0.208,0.824,0.549,1.251,80.000,39925.000,1.000
-52.726,-110.889,-281.879,-5.279,32.935,-63.038,-106.739,-17.224,-0.034,0.988,-0.212,0.763,0.641,1.282,80.000,39926.000,1.000
-49.982,-108.984,-271.860,-7.892,35.504,-60.768,-105.919,-14.642,-0.033,0.990,-0.211,0.580,0.763,1.251,80.000,39927.000,1.000
-46.135,-108.061,-242.687,-9.111,31.564,-57.303,-103.169,-11.673,-0.033,0.988,-0.214,0.519,0.824,1.251,80.000,39928.000,1.000
-41.909,-109.865,-202.672,-8.903,22.068,-52.872,-99.583,-9.317,-0.034,0.989,-0.213,0.488,0.885,1.129,80.000,39929.000,1.000
-37.793,-114.385,-160.854,-7.657,8.815,-47.769,-96.167,-8.344,-0.034,0.988,-0.209,0.336,1.038,1.129,80.000,39930.000,1.000
-34.116,-119.934,-124.653,-5.983,-6.938,-42.586,-93.930,-8.579,-0.035,0.986,-0.211,0.153,1.099,0.977,80.000,39931.000,1.000
-30.428,-123.734,-97.276,-3.732,-23.457,-37.845,-92.296,-8.039,-0.034,0.988,-0.215,0.153,1.282,0.977,80.000,39932.000,1.000
-26.812,-124.078,-79.730,-1.107,-39.362,-34.312,-90.852,-5.412,-0.033,0.988,-0.215,0.122,1.312,0.885,80.000,39933.000,1.000
-23.525,-120.532,-71.962,1.382,-53.061,-32.738,-89.626,-1.405,-0.033,0.988,-0.213,0.122,1.190,0.854,80.000,39934.000,1.000
-21.005,-113.896,-73.441,2.719,-62.812,-33.492,-89.085,1.800,-0.031,0.987,-0.212,-0.092,1.160,0.732,80.000,39935.000,1.000
-19.972,-105.901,-83.088,1.751,-67.745,-36.254,-90.003,2.203,-0.033,0.985,-0.214,-0.092,1.160,0.671,80.000,39936.000,1.000
-19.788,-97.285,-97.000,-0.864,-67.097,-39.770,-91.225,-0.416,-0.032,0.983,-0.217,-0.061,1.129,0.641,80.000,39937.000,1.000
-19.467,-88.143,-110.262,-3.538,-61.469,-42.939,-91.158,-5.694,-0.035,0.980,-0.217,0.031,1.221,0.580,80.000,39938.000,1.000
-18.415,-78.737,-118.635,-4.766,-52.331,-45.265,-88.731,-12.613,-0.036,0.978,-0.217,0.153,1.190,0.610,80.000,39939.000,1.000
-16.882,-70.037,-119.930,-4.330,-41.246,-46.684,-84.241,-19.066,-0.033,0.978,-0.220,0.397,1.190,0.458,80.000,39940.000,1.000
-15.670,-63.115,-114.552,-3.435,-29.575,-47.208,-79.642,-22.931,-0.032,0.978,-0.217,0.519,1.221,0.366,80.000,39941.000,1.000
-14.901,-57.974,-103.681,-3.025,-17.137,-46.731,-76.426,-23.446,-0.033,0.980,-0.216,0.763,1.160,0.305,80.000,39942.000,1.000
-15.020,-54.441,-90.290,-3.781,-3.571,-45.649,-75.823,-22.124,-0.034,0.979,-0.217,0.977,1.221,0.153,80.000,39943.000,1.000
-15.845,-51.569,-78.264,-5.195,11.672,-44.248,-77.363,-20.711,-0.034,0.981,-0.209,1.007,1.312,0.183,80.000,39944.000,1.000
-16.326,-47.666,-71.386,-6.170,28.694,-42.319,-79.037,-20.153,-0.033,0.981,-0.212,1.099,1.312,0.305,80.000,39945.000,1.000
-15.706,-41.492,-72.667,-6.349,46.229,-39.601,-79.139,-20.854,-0.033,0.986,-0.214,1.190,1.373,0.214,80.000,39946.000,1.000
-13.176,-32.148,-81.470,-5.455,63.771,-35.851,-75.862,-21.843,-0.033,0.987,-0.214,1.251,1.282,0.305,80.000,39947.000,1.000
-8.823,-19.905,-94.218,-3.809,81.197,-31.294,-69.121,-21.302,-0.031,0.988,-0.218,1.434,1.221,0.336,80.000,39948.000,1.000
-3.337,-6.104,-105.304,-1.780,97.983,-26.431,-60.283,-17.342,-0.032,0.988,-0.216,1.556,1.343,0.214,80.000,39949.000,1.000
1.990,6.985,-109.115,0.214,111.721,-21.843,-51.398,-9.646,-0.033,0.989,-0.215,1.648,1.251,0.366,80.000,39950.000,1.000
5.380,16.549,-102.610,1.407,117.983,-17.804,-44.746,-0.062,-0.034,0.989,-0.215,1.556,1.129,0.427,80.000,39951.000,1.000
6.282,20.740,-85.036,1.565,114.365,-13.503,-40.652,8.986,-0.036,0.991,-0.214,1.648,1.251,0.427,80.000,39952.000,1.000
5.104,18.774,-58.803,0.464,101.927,-7.585,-38.450,15.142,-0.037,0.990,-0.212,1.801,1.251,0.427,80.000,39953.000,1.000
3.585,11.660,-27.839,-1.270,84.953,1.092,-36.657,17.385,-0.039,0.990,-0.210,1.709,1.129,0.366,80.000,39954.000,1.000
3.794,1.695,3.779,-2.427,68.212,12.582,-34.030,16.097,-0.039,0.990,-0.210,1.770,0.946,0.336,80.000,39955.000,1.000
6.504,-8.910,32.136,-2.291,54.205,25.742,-30.779,12.257,-0.038,0.992,-0.213,1.740,0.824,0.305,80.000,39956.000,1.000
11.629,-18.127,55.379,-0.415,44.015,39.190,-26.871,7.533,-0.036,0.991,-0.211,1.740,0.610,0.275,80.000,39957.000,1.000
17.654,-24.985,72.266,2.368,36.834,51.281,-22.857,3.228,-0.035,0.992,-0.213,1.648,0.641,0.244,80.000,39958.000,1.000
22.759,-29.165,81.826,4.727,31.165,60.387,-19.465,0.136,-0.033,0.993,-0.212,1.526,0.488,0.366,80.000,39959.000,1.000
25.576,-30.775,83.380,5.516,26.218,65.403,-17.373,-1.562,-0.033,0.991,-0.213,1.495,0.427,0.305,80.000,39960.000,1.000
25.334,-30.210,76.711,4.171,22.344,66.282,-17.161,-2.024,-0.032,0.989,-0.215,1.434,0.336,0.244,80.000,39961.000,1.000
23.035,-27.082,64.165,1.696,21.769,64.259,-17.569,-1.176,-0.032,0.986,-0.216,1.434,0.092,0.275,80.000,39962.000,1.000
20.318,-21.180,49.172,-0.803,25.817,60.466,-17.429,-0.153,-0.030,0.983,-0.214,1.556,0.000,0.336,80.000,39963.000,1.000
18.990,-12.755,35.604,-2.356,34.029,55.136,-16.112,-0.766,-0.031,0.980,-0.216,1.678,-0.061,0.488,80.000,39964.000,1.000
20.124,-2.682,26.685,-2.449,44.604,47.801,-13.547,-4.106,-0.031,0.980,-0.215,1.709,-0.214,0.458,80.000,39965.000,1.000
23.163,7.554,23.018,-1.470,55.122,38.290,-10.579,-9.789,-0.034,0.979,-0.217,1.892,-0.214,0.336,80.000,39966.000,1.000
26.396,16.860,23.179,0.136,64.974,27.819,-7.322,-15.949,-0.034,0.983,-0.218,1.953,-0.244,0.305,80.000,39967.000,1.000
26.323,24.262,23.529,1.327,74.802,18.436,-4.056,-21.520,-0.033,0.985,-0.215,1.953,-0.336,0.244,80.000,39968.000,1.000
20.604,29.793,21.143,1.540,85.860,12.346,-0.534,-26.357,-0.034,0.983,-0.216,1.892,-0.549,0.153,80.000,39969.000,1.000
10.708,34.389,16.026,1.064,98.017,10.718,3.967,-29.843,-0.036,0.981,-0.215,1.923,-0.641,0.092,80.000,39970.000,1.000
0.594,38.723,10.450,0.359,108.360,12.690,9.471,-30.224,-0.036,0.984,-0.216,1.801,-0.702,-0.061,80.000,39971.000,1.000
-5.622,43.244,8.604,0.284,114.263,16.179,16.231,-25.348,-0.037,0.983,-0.215,1.801,-0.854,-0.153,80.000,39972.000,1.000
-6.630,47.460,13.233,0.987,114.598,19.140,23.422,-15.305,-0.035,0.985,-0.215,1.740,-1.068,-0.397,80.000,39973.000,1.000
-3.256,50.960,24.782,2.657,110.521,21.099,30.095,-2.449,-0.035,0.985,-0.217,1.709,-1.007,-0.549,80.000,39974.000,1.000
